[C:\Users\Physics-Lab\Desktop\Programs\Hyun\R-Tmeasurement-4pt_325.exe 1 1 221125_ht.dat 1e-2 50 300 3 ]

Time(sec)	Temperature(K)	     Resistance(Ohm)	    Current(A) TempError(K) ResError(Ohm) CurrError(A)
484.835	67.265	8.07E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
487.234	67.381	7.91E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
489.637	67.493	7.91E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
492.032	67.607	7.62E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
494.434	67.722	7.92E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
496.834	67.836	7.74E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
499.231	67.952	7.63E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
501.632	68.059	7.49E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
504.033	68.168	4.65E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
506.432	68.275	4.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
508.837	68.384	5.90E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
511.234	68.49	5.68E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
513.634	68.599	5.48E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
516.034	68.707	5.65E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
518.435	68.813	6.51E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
520.839	68.919	5.32E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
523.237	69.028	6.18E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
525.637	69.136	5.80E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
528.039	69.244	6.12E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
530.439	69.351	5.68E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
532.845	69.459	6.08E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
535.244	69.567	6.54E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
537.647	69.673	6.16E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
540.041	69.78	6.71E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
542.445	69.887	5.88E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
544.844	69.995	5.72E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
547.241	70.102	6.17E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
549.642	70.21	6.17E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
552.043	70.318	6.35E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
554.443	70.423	6.40E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
556.846	70.531	5.59E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
559.243	70.636	4.77E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
561.644	70.745	4.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
564.045	70.853	4.75E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
566.445	70.96	5.02E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
568.849	71.068	4.67E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
571.248	71.178	4.96E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
573.647	71.287	4.91E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
576.047	71.399	4.81E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
578.451	71.506	3.98E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
580.856	71.619	4.48E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
583.255	71.726	4.76E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
585.649	71.835	4.59E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
588.052	71.947	4.60E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
590.454	72.059	4.35E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
592.852	72.172	4.55E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
595.25	72.28	4.44E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
597.65	72.395	3.87E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
600.051	72.504	4.71E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
602.451	72.616	4.06E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
604.855	72.728	4.55E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
607.252	72.839	4.73E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
609.652	72.95	4.84E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
612.053	73.06	4.50E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
614.454	73.171	4.34E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
616.857	73.282	4.15E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
619.255	73.391	4.55E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
621.657	73.502	4.33E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
624.056	73.613	4.11E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
626.456	73.722	5.08E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
628.861	73.834	4.30E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
631.261	73.945	4.07E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
633.664	74.054	4.22E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
636.06	74.162	4.50E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
638.461	74.269	3.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
640.866	74.377	4.30E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
643.258	74.488	4.87E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
645.659	74.596	4.98E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
648.06	74.705	3.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
650.46	74.814	4.71E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
652.864	74.921	4.88E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
655.261	75.032	5.48E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
657.663	75.14	4.32E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
660.062	75.249	4.32E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
662.463	75.358	5.06E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
664.867	75.467	4.85E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
667.266	75.577	4.05E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
669.665	75.688	4.26E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
672.067	75.796	4.37E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
674.467	75.907	3.39E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
676.873	76.016	5.17E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
679.272	76.129	3.97E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
681.667	76.239	4.91E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
684.069	76.353	3.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
686.471	76.468	3.82E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
